time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-09-17T17:43:35.000Z,60.123,-139.5355,20.5,1.3,ml,,,,0.64,ak,ak13996977,2016-09-17T17:56:15.419Z,"65km N of Yakutat, Alaska",earthquake,0.4,0.7,,,automatic,ak,ak
2016-09-17T17:29:36.000Z,60.1296,-140.3106,13.2,1.5,ml,,,,0.85,ak,ak13996976,2016-09-17T17:38:07.868Z,"72km NNW of Yakutat, Alaska",earthquake,0.7,0.3,,,automatic,ak,ak
2016-09-17T17:16:41.660Z,36.437,-96.9047,5.47,1.6,ml,,77,0.001,0.24,us,us10006qg5,2016-09-22T03:44:59.040Z,"14km NW of Pawnee, Oklahoma",earthquake,1,1.3,0.105,12,reviewed,us,us
2016-09-17T17:14:47.000Z,68.6731,-145.3503,0,2,ml,,,,0.74,ak,ak13996973,2016-09-17T17:22:47.555Z,"61km N of Arctic Village, Alaska",earthquake,0.3,0.3,,,automatic,ak,ak
2016-09-17T17:07:02.900Z,18.6158,-64.5534,6,2.5,Md,5,309.6,0.20661252,0.15,pr,pr16261016,2016-09-20T20:41:08.040Z,"23km NNE of Road Town, British Virgin Islands",earthquake,1.6,2.1,0,3,reviewed,pr,pr
2016-09-17T17:06:16.060Z,37.4031667,-118.3876667,8.42,1.05,md,17,105,0.04195,0.04,nc,nc72697851,2016-09-21T18:43:21.907Z,"3km NE of Dixon Lane-Meadow Creek, California",earthquake,0.21,0.79,0.278,13,reviewed,nc,nc
2016-09-17T17:05:47.000Z,35.2695,-96.9984,6.158,2.5,mb_lg,,70,,0.45,us,us10006qfy,2016-09-20T20:37:39.599Z,"5km WNW of Tecumseh, Oklahoma",earthquake,1.1,4.4,0.132,15,reviewed,tul,us
2016-09-17T17:05:10.000Z,61.7742,-151.8308,91.2,2.4,ml,,,,0.55,ak,ak13996967,2016-09-17T17:13:17.501Z,"94km W of Willow, Alaska",earthquake,0.4,0.7,,,automatic,ak,ak
2016-09-17T16:54:46.000Z,68.6012,-144.7479,0,1.4,ml,,,,0.51,ak,ak13996966,2016-09-17T17:04:45.327Z,"62km NNE of Arctic Village, Alaska",earthquake,1.2,0.4,,,automatic,ak,ak
2016-09-17T16:49:16.000Z,68.5354,-144.6628,0,3.5,ml,,,,0.84,ak,ak13996959,2016-09-17T17:00:33.907Z,"58km NE of Arctic Village, Alaska",earthquake,0.4,0.6,,,automatic,ak,ak
2016-09-17T16:38:32.000Z,65.1991,-150.2776,5.5,1.4,ml,,,,0.69,ak,ak13996871,2016-09-17T16:43:45.470Z,"27km NE of Manley Hot Springs, Alaska",earthquake,0.3,0.4,,,automatic,ak,ak
2016-09-17T16:27:47.440Z,12.9723,-88.7589,62.92,4.9,mb,,112,0.846,1.09,us,us10006qfq,2016-09-17T16:44:57.040Z,"41km SSW of Puerto El Triunfo, El Salvador",earthquake,7.5,14.7,0.075,56,reviewed,us,us
2016-09-17T16:20:15.000Z,63.159,-149.8342,93.1,1.8,ml,,,,0.56,ak,ak13996864,2016-09-17T16:35:24.901Z,"51km WSW of Cantwell, Alaska",earthquake,0.5,0.8,,,automatic,ak,ak
2016-09-17T16:17:58.430Z,45.713,-112.1423333,3.8,1.5,ml,11,74,0.223,0.09,mb,mb80172344,2016-09-19T15:10:46.600Z,"17km S of Whitehall, Montana",earthquake,0.43,8.3,0.119,5,reviewed,mb,mb
2016-09-17T16:15:46.700Z,18.2679,-67.2001,33,2.3,Md,6,129.6,0.14193381,0.21,pr,pr16261015,2016-09-17T20:20:36.694Z,"2km SSW of La Playa, Puerto Rico",earthquake,0.9,1.5,0,5,reviewed,pr,pr
2016-09-17T16:15:00.000Z,61.5325,-149.8815,33.6,1.2,ml,,,,0.64,ak,ak13996863,2016-09-17T16:22:54.909Z,"4km ENE of Big Lake, Alaska",earthquake,0.5,0.2,,,automatic,ak,ak
2016-09-17T16:12:23.360Z,33.173,-115.6036667,2.17,1.71,ml,7,129,0.01099,0.15,ci,ci37382493,2016-09-19T17:42:14.491Z,"10km WNW of Calipatria, CA",earthquake,0.45,0.64,0.05,2,reviewed,ci,ci
2016-09-17T16:12:10.500Z,33.1655,-115.6398333,2.9,1.39,ml,19,74,0.02278,0.17,ci,ci37693392,2016-09-19T17:23:30.370Z,"12km WNW of Calipatria, CA",earthquake,0.38,0.42,0.244,7,reviewed,ci,ci
2016-09-17T15:32:24.300Z,19.4811,-65.041,35,2.4,Md,3,324,1.17050482,0.28,pr,pr16261014,2016-09-17T20:08:44.257Z,"126km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,3.7,24.1,0,3,reviewed,pr,pr
2016-09-17T15:31:19.710Z,26.9726,53.3711,33.74,4.3,mb,,82,3.252,1.2,us,us10006qfk,2016-09-17T15:50:54.040Z,"79km NW of Kish, Iran",earthquake,8.7,4.3,0.148,13,reviewed,us,us
2016-09-17T15:28:35.400Z,-2.5955,141.0145,38.13,4.4,mb,,173,8.761,1.08,us,us10006qfl,2016-09-17T15:55:16.040Z,"33km WNW of Vanimo, Papua New Guinea",earthquake,11,15.1,0.134,16,reviewed,us,us
2016-09-17T15:26:29.000Z,59.3825,-152.1293,123.8,1.8,ml,,,,1.02,ak,ak13996779,2016-09-17T15:34:28.547Z,"43km SW of Homer, Alaska",earthquake,3.9,2.7,,,automatic,ak,ak
2016-09-17T15:15:14.100Z,35.7885,-120.3286667,4.57,1.14,md,48,61,0.018,0.06,nc,nc72697821,2016-09-20T00:31:01.942Z,"15km NNE of Shandon, California",earthquake,0.18,0.25,0.307,26,reviewed,nc,nc
2016-09-17T15:07:52.000Z,67.1963,-148.9406,0,1.4,ml,,,,0.65,ak,ak13996777,2016-09-17T15:15:39.170Z,"54km E of Coldfoot, Alaska",earthquake,0.3,0.3,,,automatic,ak,ak
2016-09-17T14:58:15.390Z,37.5335,-118.8296667,5.02,1.26,md,29,111,0.05643,0.05,nc,nc72697816,2016-09-20T00:35:02.965Z,"17km SE of Mammoth Lakes, California",earthquake,0.22,0.57,0.236,26,reviewed,nc,nc
2016-09-17T14:40:44.000Z,62.9891,-149.5373,81.3,2.4,ml,,,,0.52,ak,ak13996761,2016-09-17T14:49:52.848Z,"53km SSW of Cantwell, Alaska",earthquake,0.3,0.5,,,automatic,ak,ak
2016-09-17T14:34:10.040Z,-2.0845,140.6001,27.21,5.1,mb,,63,6.761,0.7,us,us10006qfe,2016-09-17T14:52:06.040Z,"50km NNW of Jayapura, Indonesia",earthquake,9.1,2,0.087,43,reviewed,us,us
2016-09-17T14:24:40.800Z,18.9962,-65.0716,34,1.9,Md,3,306,0.71326234,0.1,pr,pr16261013,2016-09-17T16:57:48.468Z,"73km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.3,8.1,0,3,reviewed,pr,pr
2016-09-17T14:23:20.500Z,18.9587,-65.0785,46,1.6,Md,3,306,0.67463478,0.02,pr,pr16261012,2016-09-17T16:30:55.432Z,"70km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.3,4.5,0,3,reviewed,pr,pr
2016-09-17T14:22:22.800Z,18.95,-65.0931,36,1.9,Md,3,302.4,0.66385499,0.05,pr,pr16261011,2016-09-17T16:22:19.414Z,"69km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.1,6.1,0,3,reviewed,pr,pr
2016-09-17T14:21:20.100Z,18.9487,-65.0645,52,2,Md,3,306,0.66924489,0.09,pr,pr16261010,2016-09-17T16:13:53.338Z,"68km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,3.3,5.3,0,3,reviewed,pr,pr
2016-09-17T14:05:20.840Z,34.2126667,-117.5678333,8.12,2.19,ml,92,18,0.07388,0.18,ci,ci37693240,2016-09-19T16:10:52.860Z,"8km SW of Lytle Creek, CA",earthquake,0.12,0.38,0.19,123,reviewed,ci,ci
2016-09-17T13:39:45.010Z,38.6666,142.3321,34.71,4.6,mb,,131,1.451,1.01,us,us10006qf5,2016-09-19T10:23:03.263Z,"69km SE of Ofunato, Japan",earthquake,6.6,6.1,0.126,19,reviewed,us,us
2016-09-17T13:36:40.340Z,46.7861667,-112.0096667,5,1.29,ml,14,167,0.144,0.14,mb,mb80172334,2016-09-17T14:16:12.170Z,"7km NNE of Helena Valley Northwest, Montana",earthquake,0.55,31.61,0.229,3,reviewed,mb,mb
2016-09-17T13:18:16.980Z,37.4106,-97.3831,5,2.9,mb_lg,,55,0.226,0.47,us,us10006qey,2016-09-18T13:56:37.509Z,"9km WNW of Belle Plaine, Kansas",earthquake,2.4,2,0.068,57,reviewed,us,us
2016-09-17T13:05:52.000Z,62.1003,-149.4696,40,1.3,ml,,,,0.59,ak,ak13996681,2016-09-17T13:15:21.150Z,"21km ESE of Y, Alaska",earthquake,0.6,1.5,,,automatic,ak,ak
2016-09-17T12:32:13.000Z,61.9032,-148.2236,15,1.6,ml,,,,0.66,ak,ak13996606,2016-09-17T12:51:27.802Z,"35km ENE of Sutton-Alpine, Alaska",earthquake,0.2,0.1,,,automatic,ak,ak
2016-09-17T12:24:46.900Z,19.4001,-64.647,63,2.5,Md,3,331.2,1.06899519,0.07,pr,pr16261009,2016-09-17T16:06:51.418Z,"108km N of Road Town, British Virgin Islands",earthquake,3.7,7.7,0,3,reviewed,pr,pr
2016-09-17T12:24:14.000Z,62.5496,-152.2015,2.7,1.3,ml,,,,0.6,ak,ak13996605,2016-09-17T12:30:57.601Z,"110km WNW of Talkeetna, Alaska",earthquake,0.4,0.5,,,automatic,ak,ak
2016-09-17T12:17:48.010Z,19.3778333,-155.2306667,3.139,2.17,ml,26,107,0.0103,0.07,hv,hv61415741,2016-09-19T21:03:16.740Z,"5km S of Volcano, Hawaii",earthquake,0.27,0.21,0.17,13,reviewed,hv,hv
2016-09-17T12:04:19.240Z,36.4064,-96.8848,4.29,1.9,ml,,52,0.02,0.17,us,us10006qel,2016-09-17T13:04:29.040Z,"10km NW of Pawnee, Oklahoma",earthquake,0.6,1.5,0.06,37,reviewed,us,us
2016-09-17T12:01:25.000Z,60.2143,-151.7604,75.5,1.7,ml,,,,0.4,ak,ak13996602,2016-09-17T12:11:47.659Z,"30km SW of Cohoe, Alaska",earthquake,0.8,1.5,,,automatic,ak,ak
2016-09-17T12:01:23.730Z,36.4287,-96.9048,6.56,1.8,ml,,53,0.006,0.22,us,us10006qek,2016-09-17T12:57:43.040Z,"13km NW of Pawnee, Oklahoma",earthquake,0.7,1.5,0.061,35,reviewed,us,us
2016-09-17T11:47:45.970Z,36.0596667,-120.0766667,17.33,1.77,md,53,97,0.2417,0.1,nc,nc72697751,2016-09-19T23:45:02.208Z,"7km NE of Avenal, California",earthquake,0.31,0.58,0.147,33,reviewed,nc,nc
2016-09-17T11:21:17.000Z,68.7019,-145.3418,1,2,ml,,,,0.73,ak,ak13996598,2016-09-17T11:28:44.547Z,"64km N of Arctic Village, Alaska",earthquake,0.4,0.3,,,automatic,ak,ak
2016-09-17T11:17:26.840Z,40.5655,-111.9515,7.74,1,md,19,70,0.01343,0.1,uu,uu60161962,2016-09-19T22:05:09.560Z,"0km NW of South Jordan Heights, Utah",earthquake,0.28,0.61,0.233,13,reviewed,uu,uu
2016-09-17T11:10:57.810Z,36.969,-121.6166667,4.46,1.46,md,44,34,0.0292,0.15,nc,nc72697741,2016-09-19T23:22:03.137Z,"5km SW of Gilroy, California",earthquake,0.22,0.45,0.276,36,reviewed,nc,nc
2016-09-17T11:06:54.480Z,37.7293333,-122.1398333,5.54,1.16,md,22,50,0.01709,0.06,nc,nc72697736,2016-09-20T00:13:02.280Z,"1km ENE of San Leandro, California",earthquake,0.17,0.45,0.322,15,reviewed,nc,nc
2016-09-17T11:02:47.910Z,-18.6579,-177.6522,630.5,4.8,mb,,122,4.182,0.74,us,us10006qea,2016-09-17T11:17:42.040Z,"246km NNE of Ndoi Island, Fiji",earthquake,14.3,7.8,0.113,24,reviewed,us,us
2016-09-17T10:48:20.270Z,36.0615,-120.09,16.54,2.63,md,71,183,0.2307,0.09,nc,nc72697721,2016-09-20T22:48:01.718Z,"7km NNE of Avenal, California",earthquake,0.26,0.34,0.154,92,reviewed,nc,nc
2016-09-17T10:44:05.000Z,68.6993,-145.3409,0.1,1.9,ml,,,,0.9,ak,ak13996591,2016-09-17T10:57:01.947Z,"64km N of Arctic Village, Alaska",earthquake,0.4,0.3,,,automatic,ak,ak
2016-09-17T10:42:11.000Z,64.5497,-152.1601,2.3,1.4,ml,,,,0.58,ak,ak13996589,2016-09-17T10:52:15.684Z,"69km S of Tanana, Alaska",earthquake,0.3,0.4,,,automatic,ak,ak
2016-09-17T10:16:03.000Z,59.3449,-152.7477,77.6,1.8,ml,,,,0.61,ak,ak13996521,2016-09-17T10:29:01.633Z,"70km SW of Anchor Point, Alaska",earthquake,0.7,0.9,,,automatic,ak,ak
2016-09-17T10:11:28.850Z,19.4021667,-155.6156667,13.422,1.23,md,26,62,0.01128,0.13,hv,hv61415651,2016-09-20T23:33:52.070Z,"26km ESE of Honaunau-Napoopoo, Hawaii",earthquake,0.46,0.75,0.107,12,reviewed,hv,hv
2016-09-17T10:07:26.100Z,17.8974,-66.3498,5,1.5,Md,5,190.8,0.16798496,0.23,pr,pr16261006,2016-09-17T10:51:47.160Z,"8km SSE of Jauca, Puerto Rico",earthquake,1,0.6,0,5,reviewed,pr,pr
2016-09-17T09:48:01.580Z,36.0598333,-120.0873333,12.05,2.18,md,85,112,0.2331,0.13,nc,nc72697691,2016-09-19T22:40:02.026Z,"7km NNE of Avenal, California",earthquake,0.27,0.73,0.242,88,reviewed,nc,nc
2016-09-17T09:41:52.780Z,36.0536667,-120.0905,17.65,3.19,ml,105,60,0.2316,0.16,nc,nc72697686,2016-09-21T14:51:28.470Z,"6km NNE of Avenal, California",earthquake,0.19,0.29,0.107,25,reviewed,nc,nc
2016-09-17T09:40:37.530Z,19.401,-155.6073333,12.012,1.39,md,29,54,0.01921,0.15,hv,hv61415641,2016-09-20T22:05:28.920Z,"25km NNW of Pahala, Hawaii",earthquake,0.46,0.61,0.11,13,reviewed,hv,hv
2016-09-17T09:29:53.800Z,0.5005,99.4075,107.68,4.7,mb,,115,1.641,1.06,us,us10006qdx,2016-09-17T09:49:41.481Z,"97km S of Padangsidempuan, Indonesia",earthquake,6.9,6.3,0.077,51,reviewed,us,us
2016-09-17T09:27:11.000Z,61.114,-147.4763,47.1,1.7,ml,,,,1.45,ak,ak13996511,2016-09-17T09:34:57.843Z,"60km W of Valdez, Alaska",earthquake,1.2,1.8,,,automatic,ak,ak
2016-09-17T09:24:32.600Z,17.8852,-66.3445,4,2.7,Md,16,194.4,0.17247653,0.34,pr,pr16261005,2016-09-17T09:44:09.442Z,"9km SSE of Jauca, Puerto Rico",earthquake,1,0.8,0,14,reviewed,pr,pr
2016-09-17T09:23:11.000Z,60.6317,-152.7067,133.8,1.9,ml,,,,0.35,ak,ak13996509,2016-09-17T09:30:17.394Z,"16km N of Redoubt Volcano, Alaska",earthquake,0.7,0.8,,,automatic,ak,ak
2016-09-17T09:12:31.000Z,65.8947,-150.1422,16.3,1.1,ml,,,,0.38,ak,ak13996508,2016-09-17T09:25:42.795Z,"102km NNE of Manley Hot Springs, Alaska",earthquake,0.5,0.2,,,automatic,ak,ak
2016-09-17T09:00:08.100Z,43.9042,87.0305,10,4.3,mb,,91,4.416,0.43,us,us10006qdv,2016-09-17T09:29:23.040Z,"26km WSW of Changji, China",earthquake,5.4,1.9,0.142,14,reviewed,us,us
2016-09-17T08:28:54.460Z,-54.8658,-30.5574,10,4.9,mb,,68,3.5,0.69,us,us10006qdq,2016-09-17T08:43:57.040Z,"293km NW of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,6.7,1.9,0.084,45,reviewed,us,us
2016-09-17T08:24:59.000Z,61.3433,-141.0257,0.8,1.7,ml,,,,0.5,ak,ak13996436,2016-09-17T08:37:26.718Z,"161km NNE of Cape Yakataga, Alaska",earthquake,0.2,0.3,,,automatic,ak,ak
2016-09-17T08:15:15.210Z,38.8395,-122.831,1.87,1.86,md,43,57,0.00362,0.05,nc,nc72697641,2016-09-19T21:59:01.912Z,"9km WNW of Cobb, California",earthquake,0.14,0.19,0.3,11,reviewed,nc,nc
2016-09-17T08:14:35.820Z,38.8388333,-122.8295,2.36,2.72,md,54,53,0.004682,0.05,nc,nc72697636,2016-09-20T20:07:19.166Z,"9km WNW of Cobb, California",earthquake,0.11,0.16,0.242,23,reviewed,nc,nc
2016-09-17T07:55:20.400Z,33.0268333,-116.4208333,8.27,1,ml,32,105,0.1345,0.19,ci,ci37693008,2016-09-19T13:54:58.730Z,"18km ESE of Julian, CA",earthquake,0.36,1.32,0.202,24,reviewed,ci,ci
2016-09-17T07:50:15.730Z,19.4048333,-155.6053333,16.512,1.03,md,10,81,0.02112,0.1,hv,hv61415531,2016-09-23T18:08:16.840Z,"25km NNW of Pahala, Hawaii",earthquake,1.13,1.69,0.043,5,reviewed,hv,hv
2016-09-17T07:50:07.240Z,38.8391685,-122.8278351,1.79,1.11,md,20,74,0.006004,0.03,nc,nc72697631,2016-09-17T08:16:03.975Z,"9km WNW of Cobb, California",earthquake,0.2,0.46,0.09,5,automatic,nc,nc
2016-09-17T07:40:21.650Z,38.8068352,-122.8085022,0.47,1,md,11,148,0.01037,0.03,nc,nc72697616,2016-09-17T07:41:56.244Z,"5km NW of The Geysers, California",earthquake,0.29,0.62,0.05,3,automatic,nc,nc
2016-09-17T07:36:22.000Z,61.1543,-139.0688,0,1.6,ml,,,,0.69,ak,ak13996368,2016-09-17T07:54:53.382Z,"95km WNW of Haines Junction, Canada",earthquake,0.2,0.5,,,automatic,ak,ak
2016-09-17T07:35:53.160Z,35.6075,141.0312,9.36,4.5,mwr,,113,0.923,1.18,us,us10006qdg,2016-09-19T13:35:13.075Z,"22km SE of Hasaki, Japan",earthquake,5.1,4.4,0.069,20,reviewed,us,us
2016-09-17T07:34:30.790Z,40.2983333,-124.537,13.12,1.83,md,14,267,0.1947,0.12,nc,nc72697611,2016-09-22T02:06:44.854Z,"38km SW of Ferndale, California",earthquake,0.48,0.27,0.148,9,reviewed,nc,nc
2016-09-17T07:32:23.340Z,33.664,-118.0513333,14,1.24,ml,29,160,0.09259,0.23,ci,ci37692976,2016-09-19T15:24:09.076Z,"6km SW of Huntington Beach, CA",earthquake,0.49,0.67,0.226,19,reviewed,ci,ci
2016-09-17T07:28:15.700Z,17.8941,-65.427,11,2.4,Md,4,280.8,0.23446029,0.09,pr,pr16261008,2016-09-17T11:37:56.755Z,"22km SSE of Esperanza, Puerto Rico",earthquake,0.8,1,0,3,reviewed,pr,pr
2016-09-17T07:27:15.800Z,36.4441,-96.8853,6.01,1.8,ml,,72,0.018,0.19,us,us10006qdf,2016-09-17T13:10:50.040Z,"13km NNW of Pawnee, Oklahoma",earthquake,1.1,1.4,0.062,34,reviewed,us,us
2016-09-17T07:23:47.000Z,62.1919,-149.7605,27.3,1.2,ml,,,,0.32,ak,ak13996365,2016-09-17T07:36:00.393Z,"5km NE of Y, Alaska",earthquake,1.9,1.9,,,automatic,ak,ak
2016-09-17T07:21:32.010Z,36.4076,-96.8956,5.94,1.2,ml,,47,0.014,0.17,us,us10006qdd,2016-09-17T13:15:28.040Z,"11km NW of Pawnee, Oklahoma",earthquake,2.6,3.2,0.085,18,reviewed,us,us
2016-09-17T07:15:16.700Z,18.0287,-65.384,18,2.2,Md,5,219.6,0.17337485,0.12,pr,pr16261007,2016-09-17T11:36:56.530Z,"11km SE of Esperanza, Puerto Rico",earthquake,1.3,0.5,0,4,reviewed,pr,pr
2016-09-17T07:10:18.320Z,33.1598333,-115.6498333,2.65,1.39,ml,33,63,0.0326,0.26,ci,ci37692952,2016-09-19T15:08:27.783Z,"13km WNW of Calipatria, CA",earthquake,0.28,0.42,0.186,22,reviewed,ci,ci
2016-09-17T07:09:44.800Z,-6.6921,146.6411,114.44,4.6,mb,,102,2.743,0.76,us,us10006qdb,2016-09-17T07:27:42.040Z,"38km W of Lae, Papua New Guinea",earthquake,3.2,7.9,0.075,53,reviewed,us,us
2016-09-17T06:52:44.000Z,60.7972,-151.3424,57.4,1.3,ml,,,,0.21,ak,ak13996361,2016-09-17T06:59:45.991Z,"12km NNW of Nikiski, Alaska",earthquake,1.6,2.8,,,automatic,ak,ak
2016-09-17T06:44:25.000Z,61.3292,-147.1218,20,1.7,ml,,,,0.62,ak,ak13996359,2016-09-17T06:55:29.532Z,"47km WNW of Valdez, Alaska",earthquake,0.2,0.3,,,automatic,ak,ak
2016-09-17T06:27:04.000Z,63.2274,-152.0522,5.2,1.5,ml,,,,0.47,ak,ak13996301,2016-09-17T06:34:19.268Z,"141km NW of Talkeetna, Alaska",earthquake,0.4,0.5,,,automatic,ak,ak
2016-09-17T06:23:14.170Z,-2.0586,140.5868,10,4.9,mb,,61,6.775,0.51,us,us10006qd8,2016-09-17T06:39:58.040Z,"53km NNW of Jayapura, Indonesia",earthquake,8.9,1.9,0.083,45,reviewed,us,us
2016-09-17T06:20:44.600Z,18.9575,-67.96,98,3,Md,3,273.6,0.5937864,0.15,pr,pr16261004,2016-09-17T08:25:10.958Z,"62km NE of Punta Cana, Dominican Republic",earthquake,12.6,8.4,0,3,reviewed,pr,pr
2016-09-17T06:18:53.990Z,36.7001,-97.7376,2.79,2.9,mb_lg,,44,0.18,0.09,us,us10006qd4,2016-09-17T12:34:12.700Z,"11km S of Medford, Oklahoma",earthquake,1,4.6,0.064,63,reviewed,us,us
2016-09-17T06:08:08.600Z,36.8582,-98.3362,2.46,3.2,mb_lg,,82,0.114,0.13,us,us10006qd2,2016-09-17T17:42:38.991Z,"11km N of Cherokee, Oklahoma",earthquake,1.1,4.9,0.055,87,reviewed,us,us
2016-09-17T05:48:52.430Z,44.685,-110.4138333,3,1.27,ml,9,142,0.07505,0.07,uu,uu60161952,2016-09-19T21:49:10.490Z,"41km NE of Old Faithful Geyser, Wyoming",earthquake,0.31,1.77,0.128,5,reviewed,uu,uu
2016-09-17T05:48:41.000Z,63.7731,-149.2004,11.8,1.1,ml,,,,0.6,ak,ak13996298,2016-09-17T06:00:21.807Z,"14km SW of Healy, Alaska",earthquake,0.3,0.2,,,automatic,ak,ak
2016-09-17T05:41:17.110Z,38.8196678,-122.7651672,1.63,1.13,md,11,78,0.01141,0.03,nc,nc72697576,2016-09-17T05:57:03.609Z,"3km W of Cobb, California",earthquake,0.33,0.68,0.21,2,automatic,nc,nc
2016-09-17T05:39:40.000Z,59.7701,-152.6407,77.4,3,ml,,,,0.51,ak,ak13996288,2016-09-17T05:51:59.138Z,"45km W of Anchor Point, Alaska",earthquake,0.3,0.4,,,automatic,ak,ak
2016-09-17T05:34:36.460Z,19.2028332,-155.4708405,36.19,2.06,md,38,99,0.04789,0.19,hv,hv61415431,2016-09-17T05:38:01.250Z,"1km ESE of Pahala, Hawaii",earthquake,0.66,0.74,0.1,9,automatic,hv,hv
2016-09-17T05:19:14.000Z,59.1242,-152.343,57.6,2.7,ml,,,,0.41,ak,ak13996278,2016-09-17T05:31:23.657Z,"73km SW of Homer, Alaska",earthquake,0.5,0.7,,,automatic,ak,ak
2016-09-17T05:11:16.000Z,62.6108,-149.4777,37,1.7,ml,,,,0.91,ak,ak13996275,2016-09-17T05:31:23.023Z,"45km NE of Talkeetna, Alaska",earthquake,0.4,2.1,,,automatic,ak,ak
2016-09-17T05:04:28.230Z,36.4129,-96.8786,4.5,2.1,ml,,54,0.028,0.16,us,us10006qcv,2016-09-17T13:23:09.040Z,"10km NW of Pawnee, Oklahoma",earthquake,0.8,1.4,0.056,42,reviewed,us,us
2016-09-17T05:00:17.710Z,37.2306667,-118.3048333,9.83,1.42,md,9,269,0.133,0.08,nc,nc72697556,2016-09-19T19:08:01.477Z,"7km N of Big Pine, California",earthquake,1.18,1.43,0.44,9,reviewed,nc,nc
2016-09-17T04:47:39.924Z,39.4105,-118.4673,5.5,1,ml,12,172.83,0.287,0.1936,nn,nn00560393,2016-09-17T17:18:28.281Z,"27km ESE of Fallon, Nevada",earthquake,,2.1,0.16,9,reviewed,nn,nn
2016-09-17T04:44:35.660Z,38.8363333,-122.8255,2.33,1.29,md,44,41,0.008118,0.06,nc,nc72697551,2016-09-19T18:09:03.321Z,"8km NW of The Geysers, California",earthquake,0.13,0.19,0.238,16,reviewed,nc,nc
2016-09-17T04:28:08.910Z,37.3118333,-121.6891667,3.21,1.34,md,26,46,0.04759,0.04,nc,nc72697536,2016-09-17T07:09:03.779Z,"13km ESE of Alum Rock, California",earthquake,0.15,0.43,0.178,28,reviewed,nc,nc
2016-09-17T04:14:33.180Z,40.2156667,-121.3515,2.07,1.32,md,8,146,0.1481,0.03,nc,nc72697531,2016-09-19T18:59:02.455Z,"14km SW of Chester, California",earthquake,0.96,4.26,0.179,7,reviewed,nc,nc
2016-09-17T03:56:00.000Z,68.6567,-147.4823,2.4,1.3,ml,,,,0.13,ak,ak13996217,2016-09-17T04:08:19.448Z,"99km NW of Arctic Village, Alaska",earthquake,0.9,1.2,,,automatic,ak,ak
2016-09-17T03:55:57.670Z,-37.3012,-73.6826,17.66,4.6,mb,,132,0.678,0.85,us,us10006qck,2016-09-18T02:48:50.947Z,"32km W of Arauco, Chile",earthquake,6.7,4.9,0.078,50,reviewed,us,us
2016-09-17T03:42:45.740Z,19.3931675,-155.2613373,17.22,1.22,md,15,131,0.04738,0.14,hv,hv61415276,2016-09-19T21:28:07.020Z,"4km SSW of Volcano, Hawaii",earthquake,0.65,1.11,0.091,9,reviewed,hv,hv
2016-09-17T03:35:31.000Z,63.4739,-148.3225,11,1.1,ml,,,,0.38,ak,ak13996215,2016-09-17T03:54:09.663Z,"32km ENE of Cantwell, Alaska",earthquake,0.4,0.6,,,automatic,ak,ak
2016-09-17T03:31:40.720Z,37.6353333,-118.861,6.44,1.37,md,34,97,0.01639,0.06,nc,nc72697501,2016-09-17T06:49:01.744Z,"9km E of Mammoth Lakes, California",earthquake,0.29,0.35,0.175,28,reviewed,nc,nc
2016-09-17T03:12:09.300Z,18.3505,-63.9962,12,2.4,Md,3,349.2,0.73661853,0.4,pr,pr16261003,2016-09-17T08:24:10.740Z,"65km E of Road Town, British Virgin Islands",earthquake,20,28.9,0,3,reviewed,pr,pr
2016-09-17T03:09:48.000Z,63.1857,-151.3321,0.1,1.7,ml,,,,0.76,ak,ak13996207,2016-09-17T03:54:09.004Z,"114km NNW of Talkeetna, Alaska",earthquake,0.2,0.3,,,automatic,ak,ak
2016-09-17T03:07:01.000Z,62.9168,-148.915,0.1,1.1,ml,,,,0.55,ak,ak13996204,2016-09-17T03:54:11.139Z,"52km S of Cantwell, Alaska",earthquake,0.4,0.5,,,automatic,ak,ak
2016-09-17T02:54:53.000Z,62.7801,-149.683,69.8,2.4,ml,,,,0.46,ak,ak13996196,2016-09-17T03:54:10.397Z,"55km NNE of Talkeetna, Alaska",earthquake,0.3,0.7,,,automatic,ak,ak
2016-09-17T02:48:43.172Z,40.2612,-119.6932,15.2,1.2,ml,9,106.69,0.333,0.1817,nn,nn00560383,2016-09-17T17:11:59.698Z,"44km SW of Gerlach-Empire, Nevada",earthquake,,7.4,0.29,5,reviewed,nn,nn
2016-09-17T02:48:13.060Z,36.3073333,-89.5306667,9.28,1.71,md,15,54,0.0484,0.07,nm,nm60133717,2016-09-19T12:55:09.880Z,"6km NW of Ridgely, Tennessee",earthquake,0.33,0.55,0.047,8,reviewed,nm,nm
2016-09-17T02:45:22.100Z,36.9278,-97.9037,5,2.5,mb_lg,,100,0.055,0.35,us,us10006qc6,2016-09-17T14:13:33.256Z,"20km NW of Medford, Oklahoma",earthquake,1.5,2,0.147,12,reviewed,us,us
